os_id,name,address,lat,lng,number_of_workers,parent_company,facility_type,product_type,is_closed,name_lower
MM2025087QE3071,"Kaung Hlyan Family Co., Ltd.","No.1213, Nay Myo Thura Street, Myittar Nyunt Ward, Tamwe T/S, Yangon., Tamwe, Yangon",16.8115241,96.1805329,,,,Green Bean,False,"kaung hlyan family co., ltd."
MM2025087QECHRC,"Mianyi Manufacturing Co., Ltd","66, Min Theikdi Kyaw Swar Street, Zone (3), Hlaingtharya, Yangon",16.8546709,96.0688165,,,,Jackets,False,"mianyi manufacturing co., ltd"
MM2025087QH589G,"Manaw Myay (Shwe War Yong Co., Ltd)","465/466, Yaw Atwin Wun U Phoe Hlaing Street, Shwelinban Industrial Zone, Hlaingtharya, Yangon",16.8502222,96.0849574,,,,Rice,False,"manaw myay (shwe war yong co., ltd)"
MM2025087QJ8MRF,"Grate Wall Willmar Holdings Co., Ltd","D/3, 62nd Street, Industrial Zone, Pyigyitagon, Mandalay",21.9483773,96.111241,,,,Sugar,False,"grate wall willmar holdings co., ltd"
MM2025087QJK5M7,First Rice & Paddy Trading Company Limited,"No.45, 1st Floor, 2nd St, Lanmadaw Tsp, Yangon., Lanmadaw, Yangon",16.7770151,96.1380406,,,,Rice,False,first rice & paddy trading company limited
MM2025087QKQ4YN,Kyarlay Apparel Company Limited,"No (164, 166 & 167), Saya San Street, Hlaing Tharyar Industrial Zone (2), Hlaing Tharyar Township, Yangon.",16.8819286,96.0573302,,,,,False,kyarlay apparel company limited
MM2025087QNM5F6,"Myanmar May Kaung Wood Based Industry Co., Ltd","905/906, 9th Flr, Shwe Dagon Pagoda Rd, Awea Tower, Dagon, Yangon",16.78367,96.1533558,,,,Sawed Wood,False,"myanmar may kaung wood based industry co., ltd"
MM2025087QNTA46,"D Frederick Int'l Co., Ltd","41, Min Theikdi Kyaw Swar Street, 2 Ward, Dagon Seikkan Industrial Zone, Dagon Seikkan, Yangon",16.8344399,96.2806526,,,,Jackets,False,"d frederick int'l co., ltd"
MM2025087QP04PS,"Green Villa Co., Ltd","59/A, 2 Floor, 27 Street, Lower Block, Pabedan, Yangon",16.7769571,96.1550291,,,,Black Gram|Green Gram,False,"green villa co., ltd"
MM2025087QPN8B7,"Kyun Shwe Wah Co., Ltd","42/49/50/51, Set Hmu 3 Street, Industrial Zone - 1, Shwepyitha, Yangon",16.8141062,96.1834233,,,,Sesame,False,"kyun shwe wah co., ltd"
MM2025087QPNNJV,"Midas Industry Co., Ltd","236, Corner of Kanaung Min Thar Gyi Street & Twin Thin Tight Wun Htauk U Tun Nyo Street, Zone (2), Hlaing, Yangon",16.850826,96.1155932,,,,Jackets,False,"midas industry co., ltd"
MM2025087QPP6C7,"New Forest Co., Ltd","378, Hla Thheingi Street, Karin Village, Shwe Lin Ban Industrial Zone, Hlaingtharya, Yangon",16.914015,96.0652719,,,,Pants|Blouse|Dress|Peacock feather Coat,False,"new forest co., ltd"
MM2025087QPZ5X0,"Aung Hein Thar Co., Ltd","Between 30th Street & 31st Street and 86th Street & 87th Street, Chanayethazan, Mandalay",21.9780187,96.0741505,,,,Rice,False,"aung hein thar co., ltd"
MM2025087QQ7PDA,"Sein Than Agro Industry Co., Ltd","Building 17/18, Bahosi Housing, Lanmadaw, Yangon",16.7792342,96.1404381,,,,Green Gram|Sesame,False,"sein than agro industry co., ltd"
MM2025087QQDVZ7,"Kyaw Annawah Co., Ltd","Room-7, Kan Nee Fishery Zone, Shwe Hinthar Ward, Kawthaung, Kawthaung",9.9834116,98.5489463,,,,Fish,False,"kyaw annawah co., ltd"
MM2025087QQFJEF,"Tokyo In Myanmar Co., Ltd","A-10, Mingaladon Industrial Park, Mingalardon, Yangon",16.9421429,96.1566754,,,,Dresses (Japanese traditional),False,"tokyo in myanmar co., ltd"
MM2025087QR4AZE,Mirae Myanmar Company Limited,"Plot No (180-D), Kyan Sit Thar Street, Hlaing Tharyar Industrial Zone (4), Hlaing Tharyar Township, Yangon.",16.8455937,96.2123489,,,,Golf Pantss|Jackets|T shirt,False,mirae myanmar company limited
MM2025087QRYC8K,Mis Bloy traditional cloth bag manufacturing,"5/41, Maharvihara street, Ywalut village, Choung Zone Twnship, Mon State, Choung Zone, Choung Zone",16.4382501,97.5220167,,,,,False,mis bloy traditional cloth bag manufacturing
MM2025087QS19YA,National Wood Industry Ltd,"111~113, Pade Wun U Shwe Bin Street, Industrial Zone, East Dagon, Yangon",16.9126237,96.0530378,,,,Laminated wood|Parquet,False,national wood industry ltd
MM2025087QV089N,Top Galaxy (Myanmar) Apparel Limited,"Yenimyaung Taung Kwin, Holding No, (1, 2)Kwin No.1481, Bawnat Kyee Village Tract, Bago",17.2953565,96.4666372,,,,,False,top galaxy (myanmar) apparel limited
MM2025087QW7ERJ,"Myanmar Postarion Co., Ltd Factory (2) (The Red Hone)","42, 152/153/160, Set Hmu 3rd Street, Zone (1), Shwepyitha, Yangon",16.8141062,96.1834233,,,,Uniform,False,"myanmar postarion co., ltd factory (2) (the red hone)"
MM2025087QXADPK,Suitstar Garment Company Limited.,"No (1), Theikgyi-Phaungyi Road, Nyaung Inn Junction Ward (9), Okatha Myint, Bago Township, Bago Division.",17.3221255,96.4663546,,,,Pants|Coat|Jackets,False,suitstar garment company limited.
MM2025087QXBTQ2,"Huasheng Myanmar Co., Ltd","17, 2, 18/1, Kwin No.(184), Kan Gyi Daung (EaStreet), Blk (4), Kang Gyi Daung, Kangyidaunt, Pathein",16.9431579,94.8455517,,,,Coat|Jackets|Style Pan|Sport Wear,False,"huasheng myanmar co., ltd"
MM2025087QXFCKM,"Forerunner Int'l Co., Ltd","No.96, 14th St, Middle Block, Lanmadaw, Yangon",16.7781232,96.1407694,,,,Black Gram|Fish,False,"forerunner int'l co., ltd"
MM2025087QXQKEY,"Myanmar Garuda Trading Co., Ltd","9, 18th St, Lower Blk, Latha, Yangon",16.7756783,96.1485596,,,,Green Gram,False,"myanmar garuda trading co., ltd"
MM2025087QXS1HH,T.A.T Royal Family Jewellewry Shop,"No.285, Yone Thar Ward Magar Aung Myae, Mandalay., Chan Aye Thar San, Mandalay",21.9932777,96.0693804,,,,Jewellery|Gems,False,t.a.t royal family jewellewry shop
MM2025087QYM8MQ,"Sun Impex Co., Ltd","225/227, Room-802, 8th Floor, Bo Aung Kyaw Street, Olympic Tower, Kyauktada, Yangon",16.7740517,96.1642075,,,,Black Gram|Green Gram,False,"sun impex co., ltd"
MM2025087QYP2SR,"Triple Nine Great Integrity Trading Co., Ltd.","No.6/63, 15st, Myingyan, Mandalay., Myingyan, Mandalay",21.9980875,96.113838,,,,Sorghums,False,"triple nine great integrity trading co., ltd."
MM2025087QYRN9X,"Nyi Paung Export & Import Co., Ltd.","No.313 Kyan Sit Thar Street, Bayintnaung, Mayangone T/S, Yangon Region., Mayangone, Yangong",16.8449009,96.2119282,,,,Crab,False,"nyi paung export & import co., ltd."
MM2025087R05BJC,Swiss Singapore Overseas Enterprise Pte Ltd,"Room-1/2/3, 19th Floor, Sule Square, Kyauktada, Yangon",16.7772679,96.1586728,,,,Rice,False,swiss singapore overseas enterprise pte ltd
MM2025087R0GQG1,MSL Industries Fisheries Limited.,"Department of Fisheries Compound Insein Township, Yangon, Myanmar., Insein, Yangon",16.8750496,96.1026655,,,,Shrimp Meat,False,msl industries fisheries limited.
MM2025087R0N289,"Tharmardi Orchard Co., Ltd","286, Corner of 84th Street & 37th Street, Maharaungmyay, Mandalay",21.9658245,96.0916748,,,,Fresh Mango|Banana|Lemon,False,"tharmardi orchard co., ltd"
MM2025087R13YDS,"Delta World Trading Co., Ltd","110, Bo Aung Kyaw Street, Shwe Than Lwin Industrial Zone, Hlaingtharya, Yangon",16.7735465,96.1645394,,,,Black Gram|Green Gram|Sesame,False,"delta world trading co., ltd"
MM2025087R1MWD8,"Shwe Si Sar Co., Ltd","368, 12 Ward, Set Hmu Day Tha Street, Shwepyitha, Yangon",16.9404059,96.0750729,,,,Hoodie|Woven Knicker,False,"shwe si sar co., ltd"
MM2025087R3218R,"Agrocrop Yangon Co., Ltd","186, Rm 503, 4th Fl, Maharbandoola Rd, Nawarat Center, Pazundaung, Yangon",16.774259,96.1722802,,,,Black Gram|Pigeon Pea,False,"agrocrop yangon co., ltd"
MM2025087R3CW9Y,"Blessing Intertrade Co., Ltd","51/24+25, Mya Street, Thardukan Industrial Zone, Shwepyitha, Yangon",16.9845706,96.0922922,,,,Pants|Coat|Jackets|Blouse,False,"blessing intertrade co., ltd"
MM2025087R4CTQB,"MNAC Co., Ltd","3B/65-C, Eiaksathaya Street, Thumingalar Ward, Thingangyun, Yangon",16.8407245,96.1836875,,,,Laminated Ratten,False,"mnac co., ltd"
MM2025087R4GJBV,"Pink Purple Blue Co., Ltd","90th Street, Between 32×33 Street, Mandalay, Aungmyaythazan, Mandalay",21.9694127,96.0649827,,,,Longyi|Woven,False,"pink purple blue co., ltd"
MM2025087R4W9RB,"Shwin Chang Lone Manufacturing Co., Ltd","G/2, Sein Pan St., Bayint Naung Warehouses, Mayangone, Yangon, Myanmar., Mayangone, Yangon",16.8630212,96.1049884,,,,Green Tea,False,"shwin chang lone manufacturing co., ltd"
MM2025087R51Q18,"Attractive World Co., Ltd","273, Corner of Pinlon Street & Anaw Yahta Street, 37th Ward, North Dagon, Yangon",16.8690778,96.1891487,,,,Betel Leaf,False,"attractive world co., ltd"
MM2025087R54BZX,"Running Tex Co., Ltd","51, Seikkan Thar Street, Ngwe Pin Lae Industrial Zone, Hlaingtharya, Yangon",16.7720932,96.163063,,,,Pants|Jackets,False,"running tex co., ltd"
MM2025087R649FC,"Matsuya R& D Myanmar Co., Ltd","A/712, No, (3) Main Rd, Mingalardon Industrial Park, Mingalardon, Yangon",16.9421429,96.1566754,,,,Blood Pleasure Armband|Medical Equipment & Supplies,False,"matsuya r& d myanmar co., ltd"
MM2025087R6YD50,"Rose Yadanar Co., Ltd","134, 2nd Floor, 40th Street, Lower Middle Block, Kyauktada, Yangon",16.7891054,96.1701276,,,,Splits in wood|Bamboo sticks,False,"rose yadanar co., ltd"
MM2025087R7ZQ4B,"Win Ocean Trading Co., Ltd","79/81, Room-1503, 15 Floor, Anawrahta Road, Central Tower, Kyauktada, Yangon",16.7765363,96.1639959,,,,Fish,False,"win ocean trading co., ltd"
MM2025087R8DH0G,"Authentic Timber Technology Co., Ltd (Thazin Oo Co., Ltd)","31, Shan Yeik Thar Street, Pann Hlaing Ward, Sanchaung, Yangon",16.7969469,96.1300842,,,,Hemp,False,"authentic timber technology co., ltd (thazin oo co., ltd)"
MM2025087R9WAB4,"Myint Mar Taung Trading Co., ltd (MMT Trading)","25/B, 87th Street, Between 32nd Street & 33rd Street, Chanayethazan, Mandalay",21.9841724,96.0747934,,,,Black Gram|Green Gram,False,"myint mar taung trading co., ltd (mmt trading)"
MM2025087RAKX26,White Crane Textile Company Limited,"No (92/93), Ka Naung Min Thargyi Street, Hlaing Tharyar Industrial Zone (1), Hlaing Tharyar Township, Yangon.",16.920643,96.0888158,,,,Pants|Coat|Jackets,False,white crane textile company limited
MM2025087RB2AEF,Yathar Cho Industry Ltd,"104, Nwe Khway, Htauk Kyant, Mingalardon Tsp, Mingalardon, Yangon",17.0263881,96.1432736,,,,Yum Yum Instant Noodle,False,yathar cho industry ltd
MM2025087RCFVVV,"Bright Time Trading Co., Ltd","790, Room (203), 2nd Floor, Bogyoke Aung San Road, Danathiha Centre, Lanmadaw, Yangon",16.7802397,96.1397594,,,,Corn|Rice,False,"bright time trading co., ltd"
MM2025087RCHE7W,"Myint Htet Wai Co., Ltd","186, Room-403, 3rd Floor, Mahar Bandoola Road, Nawarat Centre, Pazundaung, Yangon",16.774259,96.1722802,,,,Betel Nut|Black Gram|Tamarind,False,"myint htet wai co., ltd"
MM2025087RDTDKH,DT,"42/69, Kanaung Min Thar Gyi Street, Industrial Zone (1), Shwepyitha, Yangon",16.9188097,96.083001,,,,Fish,False,dt
MM2025087RE7NF3,"High Win International Co., Ltd.","No.107/110 Bamaw Ahtwinwun Street Industrial Zone (2) (39) Sethmu Quarter, Shwe Pyi Thar Township, Yangon, Myanmar., Shwe Pyi Thar, Yangon",16.969617,96.0732146,,,,Shrimp Meat,False,"high win international co., ltd."
MM2025087REC6T4,"Linda Fashion (Myanmar) Co., Ltd","C/3, No. (3), Main Road, Mingalardon Industrial Park, Mingalardon, Yangon",16.9421429,96.1566754,,,,Wedding Dress,False,"linda fashion (myanmar) co., ltd"
MM2025087REMZR3,"Tri Diamond Trading Co., Ltd","414~422, Strand Road, Latha, Yangon",16.7722557,96.1483103,,,,Black Gram|Ground Nuts|Cow Pea|Soy Bean,False,"tri diamond trading co., ltd"
MM2025087RHTCJK,"Moe Mya Chai Co., Ltd","Innwa 3rd St, 372 A, South Okkalapa T/s, Yangon., South Okkalapa, Yangon",16.8453813,96.1740389,,,,Rubber,False,"moe mya chai co., ltd"
MM2025087RHWVTC,"Stylis Star Co., Ltd","44, Thit Taw Street, Saw Yan Paing (East) Ward, Ahlone, Yangon",16.782314,96.1277358,,,,Cosmetics|Comestics,False,"stylis star co., ltd"
MM2025087RJG3EX,White Owl Fashion Company Limited.,"No.62/63, Myay Taing Quarter, NO.143/1Kyan Sitthar Housing, Industrial Zone (2), South Dagon Tsp.",16.8704983,96.2429045,,,,Shirt (Men),False,white owl fashion company limited.
MM2025087RJTKS2,Ko Pya Gyi Trading Company Limited,"R(3, 204), Panhlaing Housing, Panhlaing Street, Sanchaung Township, Yangon, Myanmar., Sanchaung, Yangon",16.7994946,96.1284656,,,,Rice,False,ko pya gyi trading company limited
MM2025087RMBSFH,AT Diamond,"West D Shed, Rm 58/59, Bogyoke Aung San Market, Pabedan, Yangon, Myanmar, Pabedan, Yangon",16.7802529,96.1558196,,,,Gems,False,at diamond
MM2025087RPHH35,"Lin Htet Aung Myin Co., Ltd","No(54), Khine Shwe War Street, Chan Myae Thazi Township, Mandalay.",21.937224,96.090631,,,,,False,"lin htet aung myin co., ltd"
MM2025087RPN3MC,Sonata,"157/169, Rm E-1, 36th St., Middle Block, Kyauktada, Yangon, Myanmar, Kyauktada, Yangon",16.7764409,96.1611296,,,,Kitchenware,False,sonata
MM2025087RQEFWT,"Greenply Inudstries (Myanmar) Co., Ltd","6/7, Thukhitar Street, Industrial Zone, Dagon Seikkan, Yangon",16.853725,96.2748808,,,,plywoods|Veneers,False,"greenply inudstries (myanmar) co., ltd"
MM2025087RRKQN1,"Tai Yi Int'l Co., Ltd","92/94, 2nd Floor, Bogalay Zay Street, Lower Middle Block, Botahtaung, Yangon",16.7716266,96.1656263,,,,Shoes,False,"tai yi int'l co., ltd"
MM2025087RSYH0J,Circus Foodstuff Co-op Ltd,"108, Insein Road, Kamayut Township, Yangon., Kamayut, Yangon",16.8460731,96.1255941,,,,Marina Bakery,False,circus foodstuff co-op ltd
MM2025087RTFTCS,Shwe Myinn Cold Store,"No.304, Taitamingyi Road, Shwe Lin Ban Industrial Zone, Hlaing Tar Yar Township, Yangon, Hlaing Thar Yar, Yangon",16.914015,96.0652719,,,,Aquatic Product,False,shwe myinn cold store
MM2025087RWTYFD,"Cobes Industries (Myanmar) Co., Ltd","109, Bo Aung Kyaw Street, Shwe Than Lwin Indusrtrial Zone, Hlaingtharya, Yangon",16.7708886,96.1642162,,,,Operation Suit,False,"cobes industries (myanmar) co., ltd"
MM2025087RY4A9Z,"Green Hardwood Enterprises Co., Ltd","90/Kanaung Minthargyi Street, Industrial Zone - 1, Hlaingtharya, Yangon",16.8819286,96.0573302,,,,Black Gram|Rice|Gram Whole,False,"green hardwood enterprises co., ltd"
MM2025087S0AV3K,"Myanmar SLP Wood Co., Ltd","No.5/B, Bo Tayza St, Yangon Industrial Zone, Mingalardon, Yangon",17.0335369,96.1381374,,,,Laminated wood,False,"myanmar slp wood co., ltd"
MM2025087S169B6,"Diamond Crown Co., Ltd","70, 29th Street, Lower Block, Pabedan, Yangon",16.7737782,96.1564837,,,,Black Gram|Green Gram|Pigeon Pea,False,"diamond crown co., ltd"
MM2025087S1F904,Special Jewellery,"Rm Counter 7, G Flr, Kabar Aye Gem Musium and Gem Mart, Mayangone, Yangon, Myanmar, Mayangone, Yangon",16.8616276,96.1473964,,,,Gems,False,special jewellery
MM2025087S2AK3D,"Aung Moe Khine Manufacturing Co., Ltd.","No.12, Aye Yeik Mon 1st Street, Ward No.32, Hlaing T/S, Yangon Region., Hlaing, Yangong",16.8348733,96.1152533,,,,Crab,False,"aung moe khine manufacturing co., ltd."
MM2025087S2EY6Z,"Win & Win Co., Ltd","6, Pyay Road, Ward (10), Hlaing, Yangon",16.8403781,96.1349145,,,,Sawed Wood|Teak,False,"win & win co., ltd"
MM2025087S4YQDH,"Yangon Technical And Trading Co., Ltd.","No.(531), Room No.(1104), Yetagon Tower, Lower Kyeemyindine Street, Kyeemyindine T/S, Yangon., Kyeemyindine, Yangon",16.7978227,96.1260041,,,,Rice,False,"yangon technical and trading co., ltd."
MM2025087S5DEW7,Yee Shin Bakery and Confectionery,"4, Corner of Bo Aung Kyaw Street & Depe Yin Won Htauk U Mye Street, Industrial Zone (4) Hlaing Thar Yar Tsp, Yangon., Hlaing Thar Yar, Yangon",16.850826,96.1155932,,,,Noodle,False,yee shin bakery and confectionery
MM2025087S6EGWB,"Best A Garment Co., Ltd","403, Blk (25), Myay Taing Wun Gyi U Hmo Street, Shwelinban, Hlaingtharya, Yangon",16.9022615,96.0652719,,,,Sweater,False,"best a garment co., ltd"
MM2025087S70E44,"Famous Duwon Trading Co., ltd","H/66, Ahthawka Street, Bayintnaung, Mayangone, Yangon",16.8621821,96.1079545,,,,Black Gram|Green Gram|Pigeon Pea,False,"famous duwon trading co., ltd"
MM2025087S8D5PV,"MAPCO Golden Lace Co., Ltd","100, Strand Rd, Corner of War Dan St, Maw Tin Ward, Lanmadaw, Yangon",16.7692369,96.1621494,,,,Rice,False,"mapco golden lace co., ltd"
MM2025087S8R89W,"Padamyar Co., Ltd","No.72, U Ba Han St, Near Than Lan, Lay Daunt Kan Ward, Thingangyun, Yangon",16.8327406,96.1989832,,,,Black Gram|Yellow Bean|Green Gram|Pigeon Pea,False,"padamyar co., ltd"
MM2025087S96WXK,"Glamour Garment Co., Ltd","158, Shwe Yin Aye Kyaun Street, Zone (5), Hlaingtharya, Yangon",16.8943257,96.0450374,,,,Wedding Dress,False,"glamour garment co., ltd"
MM2025087S9CA2C,Star Dragon (Myanmar) Enterprise Limited.,"No (179+180), Corner of Ngu War Street & Hnin Si Street, Hlaing Tharyar Industrial Zone (5), Hlaing Tharyar Township, Yangon.",16.8819286,96.0573302,,,,,False,star dragon (myanmar) enterprise limited.
MM2025087SC587B,"Anawa Devi Fishing & General Trading Co., Ltd","136/A, Myoh Patt Street, Thin Baw Kyin Ward, Dawbon, Yangon",16.7826503,96.1858472,,,,Fish,False,"anawa devi fishing & general trading co., ltd"
MM2025087SCB6X5,"Blue Bird Co., Ltd","9/11, Room 302/E, 3rd Floor, 36th Street, Lower Block, Kyauktada, Yangon",16.77345,96.1463396,,,,Tobacco,False,"blue bird co., ltd"
MM2025087SCH7WB,"UHS Myanmar Co., Ltd","5, 140th Street, Ma U Gone Ward, Tamwe, Yangon",16.7960202,96.1750271,,,,Laminated wood,False,"uhs myanmar co., ltd"
MM2025087SD5WTK,Road To Success,"28, Ngu War Street, Aye Yeik Mon Housing, Hlaing, Yangon",16.8379817,96.1199262,,,,Rice|Green Gram,False,road to success
MM2025087SDFWBE,"Golden & Five Myanmar Co., Ltd","Plot No.53, Myay Taing Block No.21, Mya Sein Yaung Industrial Zone, Hlaing Thar Yar Tsp, Yangon",16.8792057,96.0018289,,,,,False,"golden & five myanmar co., ltd"
MM2025087SDSJ47,"Myanmar Tencent Fashion Co., Ltd","No.42/86, Cherry Street, Shwe Pyi Thar Industrial Zone 1, Shwe Pyi Thar Tsp",16.9337149,96.0872415,,,,,False,"myanmar tencent fashion co., ltd"
MM2025087SEHE1S,Tosevaq Timber Pte Ltd,"422/426, Strand Road, International Commercial Centre, Botahtaung, Yangon",16.7691861,96.1754302,,,,plywoods|Veneers|Wood,False,tosevaq timber pte ltd
MM2025087SF12DA,"Bamaw Veneer & Timber Products Co., Ltd","44, Mya Taung Wun Gyi U Hmo Street, Industrial Zone (3), Shwepyitha, Yangon",16.8337041,96.2817994,,,,Plywood|Veneers,False,"bamaw veneer & timber products co., ltd"
MM2025087SFB0MS,"Shwe Pan Co., Ltd","207/243, Myat Lay Street, Nyar Na Ward, Mingalardon, Yangon",16.9741855,96.1507877,,,,Honey|Apiculture,False,"shwe pan co., ltd"
MM2025087SFT0M8,Myanmar CNFC Cold Storage,"Plot No.23, No. Part-3, Hlaing Tharyar Industrial Zone, Hlaing Tharyar Township, Yangon, Myanmar., Hlaing Tharyar, Yangon",16.8819286,96.0573302,,,,Shrimp Meat,False,myanmar cnfc cold storage
MM2025087SFV3KB,"Melody Global Co., Ltd","26-28, Tike Gyi- Bago Road, Oak Thar Myoe Thit (7) Ward, Bago, Bago",17.3220711,96.4663286,,,,,False,"melody global co., ltd"
MM2025087SK4125,Tin Win Tun Production,"96/987/98, Yaw Ah Twin Wun U Poe Hlaing Street, Dagon Seikkan, Yangon",16.8286886,96.2331044,,,,Timber|Wood,False,tin win tun production
MM2025087SM4PA3,"YST Co., Ltd","195, Min Gyi Mahar Min Khaung Street & U Yay Paw Street, Shwelinban, Hlaingtharya, Yangon",16.9022615,96.0652719,,,,Pants|Clothing,False,"yst co., ltd"
MM2025087SNGTX7,"Power Maw Shan Co., Ltd","340, Baydar Street, Corner of Aung Thapyay Street, Pearl Myoe Thit Word (2), Mingalardon, Yangon",16.8552525,96.2123725,,,,Tea Leaves|Organic Tea Leaf|Dried Tea Leaves,False,"power maw shan co., ltd"
MM2025087STT6SY,"Great Apex Int'l Co., Ltd","71-73, Malikha Street, Industrial Zone (5), Hlaingtharya, Yangon",16.8819286,96.0573302,,,,plywoods|Veneers,False,"great apex int'l co., ltd"
MM2025087SVMQCX,JTY (Myanmar) Company Limited,"Plot No (37), Middle Street, Ngwe Pin Lae Industrial Zone, Hlaing Tharyar Township, Yangon.",16.8819286,96.0573302,,,,,False,jty (myanmar) company limited
MM2025087SVVE8Q,"Tea Art Co., Ltd","No(18/A) Koh Min Koh Chin Road, Bahan Tsp, Yangon., Bahan, Yangon",16.8978016,96.1077366,,,,Pu'er Tea|Green Tea,False,"tea art co., ltd"
MM2025087SWK9Y1,"Myanmar Hua Qiang Wood Industrial Co., Ltd","Kyae Taing Pyin Kwin, Oo Paing No.838, Kwin O.S.S. (9), Thanphyuzayat T/s, Mon State., Thanphyuzayat, Mon",15.8543003,97.7634019,,,,Rubber,False,"myanmar hua qiang wood industrial co., ltd"
MM2025087SX6TQZ,Myanmar King Fish Ltd,"4/64, Min Gyi Maha Min Khaung St, IZ (3), Shwepyitha, Yangon",16.9575267,96.0766582,,,,Fish|Shrimp Meat,False,myanmar king fish ltd
MM2025087SXDPBP,"Sky Seagull Trading Co., Ltd","No.(61), RoomNo. (601/602), Kyaung Gyi St., Dagon Tsp., Yangon., Dagon, Yangon",16.9194736,96.1679671,,,,Food Stuff,False,"sky seagull trading co., ltd"
MM2025087SXSEEX,"Mori's Myanmar Co., Ltd","1/B, Winkabar St, Bo Cho Ward (1), Bahan, Yangon",16.8025814,96.1618765,,,,Gem,False,"mori's myanmar co., ltd"
MM2025087SXTD4K,"Thantwe Marine Products Co., Ltd","170, U Tayoke Gyi Street, Industrial Zone (4), Hlaingtharya, Yangon",16.8571296,96.0602623,,,,Crab|Fish|Prawn,False,"thantwe marine products co., ltd"
MM2025087SYBKEN,Myanmar Paddy Producers Association,"Office 2 & 4, Level 5, UMFCCI Officer Tower, 29, Min Ye Kyaw Swar St; Kanmadaw Tsp, Yangon, Kanmadaw, Yangon",16.7985835,96.1950172,,,,Paddy & Rice,False,myanmar paddy producers association
MM2025087T01K77,Kojima Iryo (Myanmar) Company Limited,"No.(89), Ayar Road, Aye Mya Tharyar Myo Thit, Oakpho Tsp, Tharyar Waddy Region, Bago",18.0932365,95.7405139,,,,,False,kojima iryo (myanmar) company limited
MM2025087T2EWB3,Eastern Ocean Company Limited,"No.A/170 Yoe Gyi Chaung Part Street Bayint Naung Pwe Yone, Ma Yan Gone Township Yangon., Ma Yan Gone, Yangon",16.8616276,96.1473964,,,,Aquatic Product,False,eastern ocean company limited
MM2025087T2G8SZ,Taw Win Myanmar,"41, Kanaungminthargyi Rd, Industrial Zone - 1, Hlaingtharya, Yangon",16.8819286,96.0573302,,,,woven pant (Men & Women/kids)|Jackets|Jean Pants,False,taw win myanmar
MM2025087T2JDN2,"Three Millet Garment Co., Ltd","No. (220/221), Myay Taing Block No.18, Bo Tayza Road, Shwe Pauk Kan Industrial Zone, North Okkalapa Tsp, Yangon",16.9197469,96.1686077,,,,,False,"three millet garment co., ltd"
MM2025087T4QRPN,"Aung Kyun Thar Co., Ltd.","No.61/4. Yaw Min Gyi Street, Dagon Township, Yangon., Dagon, Yangon",16.7828867,96.1585364,,,,Sesame,False,"aung kyun thar co., ltd."
MM2025087T4TXPX,"Myanmar Yangon Richang Apparel Co., Ltd (NISHO)","230, U Yin Baw Street, Shwe Lin Ban Industrial Zone, Hlaingtharya, Yangon",16.914015,96.0652719,,,,Skirt|Pantss,False,"myanmar yangon richang apparel co., ltd (nisho)"
MM2025087T4WEKD,Myanmar Sincerece Company Limited.,"No (10), Seikkan Thar Street, Shwe Than Lwin Industrial Zone, Hlaing Tharyar Township, Yangon.",16.866343,96.0347413,,,,,False,myanmar sincerece company limited.
MM2025087T5E605,"Shunrong Garments Myanmar Co., Ltd","No-77, 78, Myay Taing Block No. Section (B), Industrial Zone, Hlaing Tharyar Tsp",16.8565476,96.0670174,,,,,False,"shunrong garments myanmar co., ltd"
MM2025087T5TWZ6,"Pioneer Power Tools Co., Ltd.","113, G Flr, Shwe Dagon Pagoda Rd., Latha, Yangon, Myanmar, Latha, Yangon",16.7773235,96.1532085,,,,Machinery,False,"pioneer power tools co., ltd."
MM2025087T68ZF8,"Billion Bay Co., Ltd","Holding No.60, Kwin 1333 Bo Kyee Kone, Ma Kyee Kwin Village Group, Tharyarwaddy Tsp, Bago",17.3220711,96.4663286,,,,,False,"billion bay co., ltd"
MM2025087T6EB7J,"TMO Co., Ltd","37, Kyauk Yay Twin, North Okkalapa, Yangon",16.8832041,96.1531118,,,,Fish|Crab,False,"tmo co., ltd"
MM2025087T6YT4E,"Ngwe Moe Family Co., Ltd","No.13 Maha Thuka St., Pazundaung, Yangon",16.7829886,96.1718337,,,,Black Gram,False,"ngwe moe family co., ltd"
MM2025087T746WS,"Shwe Kasone Co., Ltd","G/3, Kanaung Min Thar Gyi Street, Corner of Yangon-Pathein Road, Hlaingtharya, Yangon",16.8880467,96.048359,,,,Elephant Foot Yam,False,"shwe kasone co., ltd"
MM2025087T7CY30,Rain Mart Enterprise Corporation,"17, 4th Street (Zaykabar), Yangon Industrial Zone, Mingalardon, Yangon",16.7772353,96.1389153,,,,Rain Coats|Jackets|Knitter Wear|Down Jackets|Sport Wear,False,rain mart enterprise corporation
MM2025087T8XTP1,Tough Way Garment Manufacturing Company Limited.,"No (42/52) (A+B), Ka Naung Min Thargyi Street, Shwe Pyi Thar Industrial Zone (1), Shwe Pyi Thar Township, Yangon.",16.920643,96.0888158,,,,Pantss|Coat|Shirt|T shirt,False,tough way garment manufacturing company limited.
MM2025087T9EZ13,"Golden Everest Co., Ltd","139, 1st Floor, 27th Street, Upper Middle Block, Pabedan, Yangon",16.8021992,96.1323313,,,,Black Gram|Sesame,False,"golden everest co., ltd"
