Date,PubDate,Author,Title,Tags,URL,Content
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Workers’ representative Daw Phyo Sanda Soe will make a presentation and discussion at the ILO Governing Body Conference on imposing comprehensive sanctions on the Junta’s violationsJul 01, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/workers-representative-daw-phyo-sanda-soe-will-make-a-presentation-and-discussion-at-the-ilo-governing-body-conference-on-imposing-comprehensive-sanctions-on-the-juntas-violations,"By Hsu Latt Phyu -Jun 11, 2024

Workers’ representative Daw Phyo Sanda Soe will make a presentation and discussion at the International Labor Organization (ILO) conference currently being held in order to take action and complete sanctions against murder, arrests, imprisonments, forced labor and labor rights violations committed by the Junta.

The Deputy General Secretary of the Confederation of Trade Unions, Myanmar (CTUM), Daw Phyo Sanda Soe was selected as a Worker Deputy Member for the Governing Body of the International Labor Organization (ILO) for the term of 2024-2027.

The 112th International Labor Conference (ILC) being held in Geneva, Switzerland from June 3 to 14, 202 and the international governments, the employers and employees’ representatives are in discussion.

A tripartite party (government, employer, employee) led by NUG from Myanmar submitted nominations and Daw Phyo Sanda Soe attended as a representative of the Myanmar Labor Organization. It was presented and discussed at the conference in order to completely block the flow of income from the self-interested economy of the military council and the purchase of murderous weapons among the ways to eradicate the dictatorship, so that international countries can take economic sanctions as soon as possible.

According to the ILO investigation team’s investigation on September 22 the Junta murdered more than 4,000 people; and arrested nearly 26,000. She was able to confirm with evidence that Myanmar signed the ILO Convention 87 on the right to freedom of association and ILO Convention 29 on coercion and blatantly violated the provisions of the ILO that Myanmar will adhere to and creating actions that force the workers into modern-day slavery.

Daw Phyo Sanda Soe, who is representing Myanmar's labor force, will make a presentation and discussion to the ILO conference to implement all economic sanctions against the Junta’s violations according to Article 33.

On the morning of June 10th in Geneva, at the Broken Chair location in the UN building, the ILO held a campaign to ""To fight for the overthrow of the military as there will be absolutely no labor rights in Myanmar under the military dictatorship, to accelerate the elimination of the Junta, support the submission of economic sanctions against the flow of military income under Article 33 for the violations of labor rights by the Military Council, which was approved by the Commission of Inquiry last year.""

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Kingsrich (MYANMAR) Fashion factory workers’ raise demand got an agreement with a verbal promiseJun 27, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/kingsrich-myanmar-fashion-factory-workers-raise-demand-got-an-agreement-with-a-verbal-promise,"By Yoon Sat -Jun 10, 2024

Workers from Kingsrich (MYANMAR) Fashion Limited which located at the Yay Pyar Street, no (18) Ward, Shwe Pyi Thar Township, Yangon Region stopped working in the morning of June 10 to collectively demand pay raise and it is report that the employer verbally agreed to pay 7,500 kyats per day.

“The settlement was reached with 7,500 kyats daily wages and 2,000 kyats overtime wages. The current wages are 4,800 kyats per day and 1,400 kyats per hour of overtime. It even takes too long to raise 4,800 kyats to 5,800 kyats. This time workers collectively demanded as they can’t wait anymore. The factory told the supervisors that they accept the workers’ demands in around 4:30 pm. But the contract haven’t signed yet. It will be legit in tomorrow morning,” said a person who is closed to the workers.

The protest started at 8:00 am while the lights were turned off and the works were stopped. They made workers to come out to express their demand individually, but the workers did not demand individually because they were afraid of being fired, they said. The verbal agreement was approved via supervisors in the evening.

Currently, they have a verbal agreement to pay 7,500 kyats per day and 2,000 kyats per hour overtime, and the contract will be signed on June 11th.

It even takes too long to raise 4,800 kyats to 5,800 kyats and the 5,800 kyats per day and overtime payment 1,400 per hour doesn’t cover the workers’ living expenses. Therefore, they collectively demanded for a pay raise since the morning by turning off the lights in the workplace.

The factory have more than 1,000 workers and manufacturing H&M brand fabrics. The factory is owned by a Chinese national.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Agencies that remained to pay taxes will be suspended from sending workersJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/agencies-that-remained-to-pay-taxes-will-be-suspended-from-sending-workers,"ฺBy Hanthar Hein  -Jun 10, 2024

It is reported that the licensed agencies that are sending more workers abroad must pay the tax specified by the ministry, and the remaining agencies will be suspended until they pay.

It is said that 12 agencies still have to pay commercial taxes and income taxes to the relevant ministry for the year 2022-2023.

Notice letters have been issued to those who are yet to pay taxes, the dispatch of workers will be suspended until they finish paying all the taxes.

In terms of taxes to be paid, the agencies have to pay based on the number of workers sent and on the service fee rates set by the country.

It is also reported that the agencies are warned not to make fraudulent submissions in paying the taxes and, if found, appropriate action will be taken.

Currently, 7 companies have closed down temporarily among the 565 overseas employment agencies and 558 agencies are still operating.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Entire factory protested for a wage raise in Kings rich (MYANMAR) FashionJun 27, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/entire-factory-protested-for-a-wage-raise-in-kings-rich-myanmar-fashion,"ฺBy Yoon Sat -Jun 10, 2024

It is reported that the entire factory is protesting for a wage raise in Kings rich (MYANMAR) Fashion which located at Yay Pyar Street, 18 Ward, Shwe Pyi Thar Township, Yangon in today (June 10) morning.

""Initially, we received reports that the workers Kings Rich Myanmar fashion garment factory in Shwe Pyi Thar Industrial Zone are protesting only for one request; an increase in daily wages. The entire factory was blacked out and no one was working. We know that the request was demanded in this morning at 8:00 a.m. when the working hours started,"" STUM (Solidarity of Trade Unions, Myanmar) said.

The factory hires more than 1,000 workers and manufacturing HM brand apparels. And it is also a factory where disputes often arise due to the violation of workers' rights. Last year, a worker was physically assaulted and there was no justice for them, and there was also an illegal dismissal.

“""We haven't been contacted yet. There is no leader, and we only know that the protest is for an increase in the fee. The daily wage is so low that they are asking for it. Security stuffs are waiting at the factory, so we haven’t gone there yet. We haven’t known what the demands are and reasons yet. We know that this factory still manufacturing HM brand apparels. They hire more than a thousand workers. The factory is a famous factory where problems occurs rapidly. They oppress the workers not to protest or form a trade union,” said a labor activist.

The factory workers started to protest for a raise in daily wage since 8:00 am when they arrived to the workplace by blacking out the lights and stopped working.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Workers who work continuously for 7 hours at the Great Summer garment factory are not allowed to bring outside medicinesJun 27, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/workers-who-work-continuously-for-7-hours-at-the-great-summer-garment-factory-are-not-allowed-to-bring-outside-medicines,"By Min Ni Kyaw -Jun 09, 2024

Workers from Great Summer garment factory said that their health conditions are getting worse as they are having to work 7 hours continuously and can’t bring their medicines to the factory.

The factory is owned by a Chinese national and located at the Anawrahta Street, Anawrahta Industrial Zone and it was changed to the current name from the old name Cherry Apparel Myanmar.

“The name was changed in the beginning of this year. Over times are called until 7:00 starting this month. Some workers are fainted and suffer health issues for working 7 hours continuously. Some workers who have gastric have a lot of difficulties and they have to cure themselves a lot as they can’t even have a snack in the factory,” said a factory worker.

The working hours are from 8:00 am to 7:30 pm including 2 hours of overtime. Great Summer Myanmar Garment workers are working 7 hours continuously from 12:30 to 7:30 without a break.

The workers are warned and have to sign a warning and intimidated for bringing outside foods and medicines into the factory.

“A female worker attempted to take a pill in 6:00 pm on June 6 according to her doctor’s prescription but the security intimidated that they will take a picture of her taking pills and report the factory and the female worker missed her dose. Workers are suffering from excessive overtime. There is a medic-clinic in the factory but there is no medicines in the clinic. That make worse,” said the workers.

They are not allowed to take leave for health and social issues. They are labeled as absent for missing a day and it cost three times pay cut of daily wages and other benefits as well, a worker explained.

“Attendance bonus 15,000 kyats is cut for any type of leave. Medical leave is not allowed too. Grade bonus and daily wages are cut as well if we miss more than a day. Therefore, we have to work even if we are ill. It cost around 50,000 kyats for us to visit a clinic,” a worker explained.

Great Summer garment factory is operating with 13 cavities and around 1,000 workers. There is a workplace coordination committee in the factory. The factory is manufacturing shirts and jean pants. When it was operated with the Cherry Apparel Myanmar name, FieldCore brand pants were manufactured.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"A Myanmar worker shot dead by a Thai policeman in hospitalJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/a-myanmar-worker-shot-dead-by-a-thai-policeman-in-hospital,"By Yoon Sat -Jun 09, 2024

It is reported that a Thai police sergeant shot a Myanmar worker in a hospital in Thailand while pretending to be a patient visitor.

""The person who shot him was a Thai police sergeant. He was arrested. He is suffering from depression. It is according to the news and there may be other issues,"" said a Myanmar labor activist in Thailand.

According to reports based in Thailand, the incident took place at a public hospital in Khon Kaen, Northeast Thailand in the early morning of June 7.

Kyaw Soe Aung, the victim of the shooting, only have a story where he gave an ATM withdrawal card to a co-worker and loaned 12,000 baht, and was shot dead on the same day he had an appointment for surgery. He never had any grudges with anyone.

The gunman who shot the Myanmar worker was a police officer. He arrived at the hospital at midnight on June 6 (early morning of June 7) and asked the nurses the room Kyaw Soe Aung was in. He than went up to the surgical patients building and shot Kyaw Soe Aung, who was sleeping, in the back of the head with a single shot and ran away. He was arrested in the afternoon of June 7.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Industrial zones have only four hours of electricity per day, factory warehouse rental and purchases have declinedJun 27, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/industrial-zones-have-only-four-hours-of-electricity-per-day-factory-warehouse-rental-and-purchases-have-declined,"By Hanthar Hein -Jun 08, 2024

According to the factories, electricity is only avaliable only four hours a day as before in industrial zones.

Due to electricity shortage, factories in industrial zones were given only 2 hours of electricity per day starting on May 19, and said that it is provided for 4 hours a day in the first week of June.

""It's been three or four days that we've been given electricity for four hours a day, but there's also a power cut during that period. To run a factory, it's not convenient only to have four hours of electricity. Generators costs, factory rental costs, diesel costs, high prices of raw materials, labor costs have become too high, making it difficult to sustain the business for the long term,” said a businessman from Hlaing Thar Yar Industrial Zone 3.

Due to the lack of sufficient electricity and other factors, many factories are closing down, and the rent and purchase of factories and warehouses in industrial zones in Yangon Region has also decreased, according to factory and warehouse real estate agents.

""Factory and warehouse rental and trading business have been declined during the Covid-19 pandemic, but it has declined even more in these years. It is very much related to the electricity shortage. People who rent factories don’t extended the contract anymore,” said a real estate and factory and warehouse broker.

The consumers are being affected by high prices due to the lack of sufficient electricity and the raising cost of production.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"The Junta prohibits the change from passport (PJ) type to (PV) typeJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/the-junta-prohibits-the-change-from-passport-pj-type-to-pv-type,"By Yoon Sat -Jun 07, 2024

The Junta prohibits the change from passport (Passport for Job-PJ) type to (Passport for Visit-PV) type to go to foreign countries.

""I'm just coming back from the passport office. I won't be able to change from PJ to PV until it's 5 years old. I have to come back. I don't know if I'll lose 35,000 kyats or not. I only know can't do it. They’ve posted a letter in front of the passport office,"" said a person who went there.

The process will no longer be allowed starting June 6 at the passport issuing offices.

After the military council banned domestic men between the ages of 23 and 32 from leaving for foreign countries, men who are going to work abroad are applying to change their passports from visiting (PV) toemployment (PJ), and the number of visits and departures to foreign countries is also on the rise.

Therefore, it is prohbited to change from PV to PJ passport type since June 6 and those who submitted a form to change had to turn around without being granted.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"No progress in Tha Shu (Myanmar) garment factory’s workplaceJun 27, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/no-progress-in-tha-shu-myanmar-garment-factorys-workplace,"By Min Ni Kyaw -Jun 07, 2024

Workers from Tha Shu (Myanmar) Fashion Co., Ltd garment factory, which was inspected by officials from the township labor office, said that there was no improvement in working conditions.

""They came last week. It was two men and two women. They checked the dining room and inquired about 20 workers. So far, the factory has not repaired anything.The carpets that were removed from the dining room during the inspection are now full. Dining is even more crowded than before,” the worker said.

In addition, the workers also said that line 1,2,3 and 4 supers are still verbally abusing to demand the fabric record.

The workers said that the current overtime is called until 7:30 p.m., and they are forced to work 7 hours without a break from 12:30 p.m.

""The factory did not fix anything after officials from the labor office came to check. The factory does not repair anything and it makes the workers suffer from the negative effects of the workplace. I don't know what they mean by inspection. No action was taken. At the moment, dining room is crowded. The doors are still closed. The seamstresses in the back were suffering from high temperature due to the heat of the lamps and sewing machines.But the office stuffs (the officials of the factory) eats in the office with air conditioner,” they said.

Tha Shu (Myanmar) Fashion Co, Ltd garment factory hires 1,200 workers to work at 14 cavities, cutting, quality-check and finishing departments. The factory is owned by a Chinese national and locates at the Hlaing Thar Yar Township, Shwe Than Lwin Industrial Zone, Shwe Than Lwin Road.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"The Thai government approves the issuance of non-Thai identification card (pink cards) to foreign workers, including Myanmar nationalsJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/the-thai-government-approves-the-issuance-of-non-thai-identification-card-pink-cards-to-foreign-workers-including-myanmar-nationals,"By Yoon Sat -Jun 07, 2024

It is reported that the Thai government has approved the issuance of a pink card for document of residency for foreign workers, including illegal Myanmar workers, to live and work as legal workers in Thailand.

""Yes. It has been approved. It was submitted to the Thai government by the Thai Ministry of Labor, and the Thai government approved it. The approval has been received. There is no exact date when the process will start. The starting date and the cost will be announced later,"" said a person based in Thailand assisting Myanmar workers in Thailand.

The Thai Ministry of Labor submitted a request to the Thai government to issue a pink card for foreign workers including Myanmar, Vietnam, Lao and Cambodia nationals to become legal workers to live and work at Thailand. Thai Labor Minister and officials from various relevant departments met and discussed, and it was decided that foreign workers living and working illegally in Thailand would be issued legal residence permit, pink card as a document for residence.

The Thai Labor Minister said that this decision was made to make it convenient for the Myanmar nationals who entered Thailand illegally due to the political situation in Myanmar and the expired MoU workers who have difficulty returning home due to various reasons.

In addition, foreign workers including Myanmar, whose work permit will expire on February 13 2025, will be allowed to extend it for two (2) years, and if that period expires, they will be extended another two (2) years just like MoU workers, according to the statement.

In addition, workers who work in the Thai-Myanmar border areas with blue Border Pass books will be allowed to stay and work for 6 months, while previously they were allowed to stay and work for 3 months.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"The Myanmar embassy in Singapore announced that the passport renewal for Myanmar nationals in Singapore will be held during public holidays as a special eventJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/the-myanmar-embassy-in-singapore-announced-that-the-passport-renewal-for-myanmar-nationals-in-singapore-will-be-held-during-public-holidays-as-a-special-event,"By Hanthar Hein -Jun 07, 2024

The Myanmar Embassy in Singapore has announced that the renewal of passports for Myanmar nationals in Singapore will be accepted from 9:30 am to 2:00 pm on Monday, a public holiday on June 23.

They said that about 120 Myanmar citizens are regularly provided with passport renewal through 75 online appointments and 45 WhatsApp appointments every day.

Due to the difficulty of getting an online appointment from the embassy website and working day off conditions, there are now many Myanmar nationals waiting to renew their passports in Singapore.

Therefore, approximately 200 Myanmar nationals (passport expiration date until August 31, 2025) will receive a special program to renew their passports between 9:30 a.m. and 2:00 p.m., a government holiday on June 23 (Sunday).

It is announced that those who want to renew their passports on June 23, to send the passport front page and the front, back and copy of the valid IC Card to WhatsApp number (+6581748993). The name list of those who were granted extended visit permission on June 23 will be announced on the embassy website on June 19.

It has been announced that the list of passports to be reissued will be announced again on June 25-27 (between 1:00 pm to 3:00 pm)

In addition, the embassy request not to forge documents when registering for the Myanmar Embassy’s WhatsApp, not to send via paid people and also stated that Myanmar Embassy does not grant private service company or individual the right to serve.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Bank accounts of Myanmar workers in Thailand are being used in gambling activitiesJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/bank-accounts-of-myanmar-workers-in-thailand-are-being-used-in-gambling-activities,"By Ma Ma -Jun 06, 2024

The bank accounts books of Myanmar MOU workers working in Thailand are being used by online gambling operators and those who want to launder money, the Myanmar Embassy in Bangkok released a press release on June 6.

Currently, the MOU workers are facing summonses, arrest warrants, and detention for bank account holders due to these conditions.

Myanmar workers who will work in Thailand open bank accounts in banks recommended by MOU companies. In this situation, the workers who are not familiar with the bank process have to follow the statements of some company representatives. The agent is experiencing the maintenance of bank accounts and books.

At present, agents are selling to online gamblers and money launderers for a fee.

The embassy stated that Thai authorities are taking action because the transactions and savings amount is too high in those sold accounts.

""I have heard of such cases before. Some organizations that help workers have also warned. It is not good to be ignorant if you are living abroad. Now the victims have been educated,"" said a Myanmar worker in Thailand.

It is announced that workers who were misused their bank accounts can contact the Myanmar Embassy and the Labor Ambassador's office to ask for assistance by bringing a copy of passport (with photo), telephone number, the name and region of the bank where the account was opened, a photo of the person accompanying you in opening a bank account, etc., by the victims themselves or acquittances.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Myanmar is not included in the list of countries that allow a 60-day visa-free stay in ThailandJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/myanmar-is-not-included-in-the-list-of-countries-that-allow-a-60-day-visa-free-stay-in-thailand,"By Hanthar Hein -Jun 06, 2024

Starting from June 1, after Thailand eased the visa policies and released a list of more than 90 countries that will be allowed to stay for 60 days without visas, but neighboring Myanmar is not included in the list, according to the Thai government.

""Thailand and Myanmar are neighboring countries, but due to the political situation in their country, they are worried about asylum and they do not allow Myanmar nationals to get a 60-day visa waiver. If the head of a household is bad, the children are affected, just as rulers and citizens,"" said a Myanmar national in Thailand.

In an effort to further develop Thailand's tourism industry, the Thai government has allowed foreign visitors from more than 90 countries to stay for up to 60 days without an entry visa.

The Thai government has approved a new visa program for people who want to do business in Thailand, learn Thai food, Thai art and Muay Thai boxing for up to 180 days.

Thailand's neighboring countries such as Laos, Cambodia, Malaysia, and other Southeast Asian countries such as the Philippines, Singapore, Vietnam, Brunei, Indonesia included in the 60-day visa exemption list but Myanmar nationals will continue to be allowed to stay in Thailand only for 14 days without the need for an entry visa as before.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Workers can apply for a migrant worker visa at the Royal Thai Embassy in YangonJun 27, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/workers-can-apply-for-a-migrant-worker-visa-at-the-royal-thai-embassy-in-yangon,"By Hanthar Hein -Jun 06, 2024

The Royal Thai embassy in Yangon announced on June 5 that it is possible to apply for a migrant worker visa at the embassy.

Migrant worker visas (Non-LA Visa) can be applied for at a rate of 400 people per day, and MOU companies that transport legal workers abroad can only apply after booking via the website.

The visa application process will take about three business days, and the embassy has informed that those who will apply for a visa should follow the established rules.

The things to be followed that are advised are to book through the embassy's website, to apply for a visa at the embassy according to the appointment received, to check the correctness of the personal information on the visa page and to purchase the air ticket only if it is correct after receiving the applied visa.

Since the MOU is valid for 90 days from the date of receiving the visa, the MOU companies can make other preparations needed to leave during that time.

In addition, the Thai Immigration Department has granted migrant worker visas a residence permit of two (2) years from the date of entry without additional fees, and informed that the embassy will not be responsible for solving any subsequent problems caused by their needs and carelessness.

MOU workers were sent to Thailand from Myawaddy to Mae Sot or Kawthaung to Ranong by car, and from April 29, 2024, it was sent by flight from Yangon Airport to Don Maung Airport.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Foreign employment agencies having difficulties finding workers due to age limit restrictionJun 19, 2024",Migrant Worker,https://www.myanmarlabournews.com/en/posts/foreign-employment-agencies-having-difficulties-finding-workers-due-to-age-limit-restriction,"By Hanthar Hein -Jun 05, 2024

According to the agency community, foreign employment agencies are having difficulty finding workers due to the age limit for domestic men to go abroad to work.

Men between the ages of 23 and 31 are prohibited from working abroad, so it is said that the search for workers for overseas employment is taking longer than before and is being scrutinized.

“Previously, the labor force is full if the demand for jobs was correct and, and it doesn't take long to find a worker. It's convenient. Now, the age limit set by the government is the age that entrepreneurs from other countries want to hire. But now, we have to remove those ages. If they are around four or five months over 22, the ministry will not allow us to sign a contract, so the workers who want to go will not be able to go, and the agency will not be able to call them. It is difficult,"" said an official from a licensed agency that transports workers abroad.

It is said that some job postings have increased the age of around 40 due to restrictions on the right of men to work abroad at the moment.

Due to the restrictions on foreign workers, young people are leaving the country in various ways, and arrests are also on the rise.

""In the past, most of the job invitations were only up to the age of 35, and the entrepreneurs didn't like the older ones very much. Now, we see a lot of vacancies accepting up to the age of 40. What's going on now is that young people between the ages of 23 and 31 don't know what to do. Some of them went illegally. This age restriction is like forcing them to go to foreign countries to work illegally,"" said a person close to the agency community.

Currently, there are more and more people traveling illegally to work in foreign countries, and the amount of money paid to brokers to travel is also increasing.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Workers request to make clear the length of their serviceJun 19, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/workers-request-to-make-clear-the-length-of-their-service,"By Hsu Latt Phyu -Jun 05, 2024

The Chinese national owned Popular Garment factory which located at Phan Chat Wun U Shwe Oo Street, Industrial Zone 2, Hlaing Thar Yar Township has been operating for more than 20 years, and in 2021, the factory opened another factory called Beaume International Garment under the same roof.

Currently, there are only more than 70 workers left in Popular Garment factory as more than 400 workers were resigned last month. 32 workers who demanded to be separated the workers and to clarify their seniority were dismissed. Among those 32 with more than 20 female workers, most of them are around 20 years old.

The worker said that now only 70 of the senior workers are left.The worker said that the factory only use Beaume International Garment label in recruiting for new employees.

“They said there is a change in owner but said its not again when we resolved. On May 20, Popular workers’ length of service since 2021 are added in the Beaume so we want them to clarify where did the past 20 years of service went,” said a worker.

They can’t answer our questions upon the lost services, so it is evident that the same factory has 2 owners, 2 factory names, and two WCC groups, and there has been no change in the employment agreement and the name of the applicant for the workshop operating.

On May 20, 2024, more than 70 Popular workers are layoff-ed on the grounds of not having sufficient orders and they were only given 4,800 kyats daily wages and 1,000 kyats stipend.

“On the day of the return to work, the workers were not allowed to enter the workplace and was resisted by security personnels, and they called the military by acting like workers were violating. It have been more than 4 times workers tried to resolve together with military, wardens and administration. It seems like they want to cancel the workers’ length of service at the Popular factory. We want this issue to be resolved. More workers are resigning, only 70 people left now,” said a worker who don’t want to be named.

It is also known that 885 workers protested to raise the daily wages to 5,600 kyats in June 2023.The factory is manufacturing NORTHLAND and Multiblu brand apparels.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Planning to export more than 100,000 tons of rice despite the increased consumption of rice in the country due to the rise in domestic rice pricesJun 19, 2024",Local News,https://www.myanmarlabournews.com/en/posts/planning-to-export-more-than-100000-tons-of-rice-despite-the-increased-consumption-of-rice-in-the-country-due-to-the-rise-in-domestic-rice-prices,"By Mu Dra -Jun 05, 2024

The skyrocketing price of goods in Myanmar has become obvious these days, and the price of rice, which is a staple food in the country, has been raising in multiples within the country.

In this situation, despite the fact that some basic people are consuming coarse rice which is cheaper than rice as a substitute, the relevant Myanmar Rice and Rice Association is planning to export 135,920 tons of rice this month as a way to earn foreign currency.

Currently, in the domestic rice market, the price of refined rice has risen to 8,500 kyats as the highest price, and the lowest price of coarse rice is up to 3,000 kyats. Therefore, the price of rice has increased by 1,000 kyats to 15,000 kyats compared to the beginning of last May.

The rising price of rice is also difficult for people. Now, it's not only rice, but other consumer goods are raising as well. The only thing that doesn't follow is the salary, so the people who were comfortable before are also tight. From the beginning, life is worse for basic class. People rushed to buy the rice that was sold to feed the ducks and chickens in a rice mill. They are even thanking for selling them with 3,000 kyats per pyi (2.24kg),"" said a rice trader.

According to the press release of the Myanmar Rice Association and exporters, the status of foreign rice exports in the fiscal year 2024-2025 is 2.5 million tons of refined and coarse rice and there are eight ships docked at eight international ports to export rice abroad. 12,500 tons of rice from Ahlone International Port, 12,500 tons of rice from Yangon International Port, 10,000 tons of rice from Bo Aung Kyaw Port, 9800 tons of rice at Wilmar port, 91120 tons of rice from Sule Port; a total of 135920 tons of rice will be exported this month.

In addition, it is known that 4 more ships will arrive to export 74,000 tons of rice to international ports in the near future.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"The gold association notify the gold shops to open daily and to sell at the set priceJun 19, 2024",Local News,https://www.myanmarlabournews.com/en/posts/the-gold-association-notify-the-gold-shops-to-open-daily-and-to-sell-at-the-set-price,"By Editor -Jun 05, 2024

The Yangon Region Gold Industry Association has announced on June 5 that gold shops to open daily for trading and sell only at the set price.

The association also publishes the price of gold to be sold 3 times a day, and has informed the gold shops opened in Yangon Region that they will take effective action if they do not follow the instructions.

The current price at 12:00 pm, June 5 is 4,815,000 kyats for a 24 Karet Gold per kyat thar (16.3g).

The gold price in May was 5,800,000 kyats for 1 kyat thar (16.3g) of 24 Karet gold and 21 famous gold shop owners and traders were arrested and 10 were issued warrant.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Abolition of the illegal conscription law and a campaign to solve the general crisisJun 19, 2024",Campaign News,https://www.myanmarlabournews.com/en/posts/abolition-of-the-illegal-conscription-law-and-a-campaign-to-solve-the-general-crisis,"By Editor -Jun 05, 2024

It is reported that the abolition of the illegal military service law and the resolution of the general crisis and the campaign against the military dictatorship were held in Yangon.

General Stike Committee member organizations such as All Burma Federation of Students’ Union (ABSFU), Tarmwe Strike Committee, Youth For New Society, Mayangone Democratic Front(MDF), Kyimyindaing Networks(KMD18), Lin Yaung Ni Youth Organization, Owl Community collaborated in a movement which was held in Yangon to abolish the illegal military service law, solve the general crisis, and oppose the military dictatorship, with the banner that said, ""Oppose the illegal military service law with the public.""

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
